"group","provided","accepted","level","quality_code"
"IDREM","Tipula autumnalis","Tipula autumnalis","Species",10
"IDREM","Tipula couckei","Tipula couckei","Species",10
"IDREM","Tipula fulvipennis","Tipula fulvipennis","Species",10
"IDREM","Tipula interserta","Tipula interserta","Species",10
"IDREM","Tipula lateralis","Tipula lateralis","Species",10
"IDREM","Tipula luna","Tipula luna","Species",10
"IDREM","Tipula lunata","Tipula lunata","Species",10
"IDREM","Tipula luteipennis","Tipula luteipennis","Species",10
"IDREM","Tipula maxima","Tipula maxima","Species",10
"IDREM","Tipula melanoceros","Tipula melanoceros","Species",10
"IDREM","Tipula montium","Tipula montium","Species",10
"IDREM","Tipula nodicornis nodicornis","Tipula nodicornis nodicornis","Species",10
"IDREM","Tipula oleracea","Tipula oleracea","Species",10
"IDREM","Tipula paludosa","Tipula paludosa","Species",10
"IDREM","Tipula pierrei","Tipula pierrei","Species",10
"IDREM","Tipula solstitialis","Tipula pierrei","Species",20
"IDREM","Tipula pruinosa","Tipula pruinosa","Species",10
"IDREM","Tipula rufina","Tipula rufina","Species",10
"IDREM","Tipula signata","Tipula signata","Species",10
"IDREM","Tipula stigmatella","Tipula stigmatella","Species",10
"IDREM","Tipula subnodicornis","Tipula subnodicornis","Species",10
"IDREM","Tipula unca","Tipula unca","Species",10
"IDREM","Tipula variicornis","Tipula variicornis","Species",10
"IDREM","Tipula vernalis","Tipula vernalis","Species",10
"IDREM","Tipula vittata","Tipula vittata","Species",10
"CRAMP","Tmetonyx similis","Tmetonyx similis","Species","NA"
"IDREM","Tonnoiriella pulchra","Tonnoiriella pulchra","Species",10
"MOGAS","Tornus subcarinatus","Tornus subcarinatus","Species",10
"ARACH","Torrenticola amplexa","Torrenticola amplexa","Species",10
"INCOL","Notaris bimaculatus","Tournotaris bimaculata","Species",20
"INCOL","Tournotaris bimaculata","Tournotaris bimaculata","Species",10
"APPOL","Travisia forbesii","Travisia forbesii","Species",10
"INTRI","Triaenodes bicolor","Triaenodes bicolor","Species",10
"IDCHI","Tribelos intextum","Tribelos intextum","Species",10
"APPOL","Trichobranchus glacialis","Trichobranchus glacialis","Species","NA"
"APPOL","Trichobranchus roseus","Trichobranchus roseus","Species",10
"INTRI","Tricholeiochiton fagesii","Tricholeiochiton fagesii","Species",10
"IDREM","Trichopeza longicornis","Trichopeza longicornis","Species",10
"INTRI","Phryganea minor","Trichostegia minor","Species",20
"INTRI","Trichostegia minor","Trichostegia minor","Species",10
"IDREM","Tricyphona immaculata","Tricyphona immaculata","Species",10
"ARACH","Trimalaconothrus maior","Trimalaconothrus maior","Species",10
"ARACH","Trimalaconothrus novus","Trimalaconothrus maior","Species",20
"IDREM","Triogma trisulcata","Triogma trisulcata","Species",10
"IDCHI","Trissocladius brevipalpis","Trissocladius brevipalpis","Species",10
"IDCHI","Trissopelopia longimanus","Trissopelopia longimanus","Species",10
"BRHYP","Triticella flava","Triticella flava","Species",10
"APHIR","Trocheta bykowskii","Trocheta bykowskii","Species",10
"APHIR","Trocheta pseudodina","Trocheta pseudodina","Species",10
"APHIR","Trocheta subviridis","Trocheta subviridis","Species",10
"ARACH","Trochosa ruricola","Trochosa ruricola","Species",10
"BRHYP","Trochospongilla horrida","Trochospongilla horrida","Species",10
"MOGAS","Trophonopsis barvicensis","Trophonopsis barvicensis","Species","NA"
"MOGAS","Trophonopsis muricata","Trophonopsis muricata","Species","NA"
"MOGAS","Truncatella subcylindrica","Truncatella subcylindrica","Species","NA"
"CRAMP","Tryphosa nana","Tryphosa nana","Species","NA"
"CRAMP","Tryphosella sarsi","Tryphosella sarsi","Species",10
"CRAMP","Tryphosites longipes","Tryphosites longipes","Species",10
"APOLI","Tubifex blanchardi","Tubifex blanchardi","Species",10
"APOLI","Tubifex montanus","Tubifex montanus","Species",10
"APOLI","Tubifex nerthus","Tubifex nerthus","Species",10
"APOLI","Tubifex newaensis","Tubifex newaensis","Species",10
"APOLI","Tubifex smirnowi","Tubifex smirnowi","Species",10
"APOLI","Tubifex rivulorum","Tubifex tubifex","Species",20
"APOLI","Tubifex tubifex","Tubifex tubifex","Species",10
"APOLI","Homochaeta naidina","Tubificidae","Species",20
"APOLI","Homochaeta setosa","Tubificidae","Species",20
"APOLI","Tubificoides amplivasatus","Tubificoides amplivasatus","Species","NA"
"APOLI","Peloscolex benedeni","Tubificoides benedii","Species",20
"APOLI","Tubificoides benedii","Tubificoides benedii","Species",10
"APOLI","Tubificoides brownae","Tubificoides brownae","Species",10
"APOLI","Tubificoides diazi","Tubificoides diazi","Species",10
"APOLI","Tubificoides heterochaetus","Tubificoides heterochaetus","Species",10
"APOLI","Tubificoides insularis","Tubificoides insularis","Species",10
"APOLI","Tubificoides parapectinatus","Tubificoides parapectinatus","Species",10
"APOLI","Tubifex pseudogaster","Tubificoides pseudogaster","Species",20
"APOLI","Tubificoides pseudogaster","Tubificoides pseudogaster","Species",10
"MAREM","Tubulanus annulatus","Tubulanus annulatus","Species","NA"
"MAREM","Tubulanus polymorphus","Tubulanus polymorphus","Species",10
"BRHYP","Tubularia indivisa","Tubularia indivisa","Species",10
"MOBIV","Mactra senegalensis","Tumbeziconcha senegalica","Species","NA"
"MOGAS","Turbonilla lactea","Turbonilla lactea","Species",10
"MOGAS","Turbonilla pusilla","Turbonilla pusilla","Species",10
"MOGAS","Turritella communis","Turritella communis","Species",10
"MOGAS","Turtonia minuta","Turtonia minuta","Species","NA"
"IDCHI","Tvetenia bavarica","Tvetenia bavarica","Species",10
"IDCHI","Eukiefferiella calvescens","Tvetenia calvescens","Species",20
"IDCHI","Tvetenia calvescens","Tvetenia calvescens","Species",10
"IDCHI","Eukiefferiella discoloripes","Tvetenia discoloripes","Species",20
"IDCHI","Tvetenia discoloripes","Tvetenia discoloripes","Species",10
"IDCHI","Tvetenia verralli","Tvetenia verralli","Species",10
"IDREM","Ula mollissima","Ula mollissima","Species",10
"IDREM","Ulomyia fuliginosa","Ulomyia fuliginosa","Species",10
"APOLI","Uncinais uncinata","Uncinais uncinata","Species",10
"CRAMP","Unciola planipes","Unciola planipes","Species",10
"MOBIV","Unio crassus","Unio crassus","Species",10
"MOBIV","Unio pictorum","Unio pictorum","Species",10
"MOBIV","Unio tumidus","Unio tumidus","Species",10
"ARACH","Unionicola aculeata","Unionicola aculeata","Species",10
"ARACH","Unionicola bonzi","Unionicola bonzi","Species",10
"ARACH","Unionicola crassipes","Unionicola crassipes","Species",10
"ARACH","Unionicola figuralis","Unionicola figuralis","Species",10
"ARACH","Unionicola gracilipalpis","Unionicola gracilipalpis","Species",10
"ARACH","Unionicola intermedia","Unionicola intermedia","Species",10
"ARACH","Unionicola inusitata","Unionicola inusitata","Species",10
"ARACH","Unionicola minor","Unionicola minor","Species",10
"ARACH","Unionicola parvipora","Unionicola parvipora","Species",10
"ARACH","Unionicola tricuspis","Unionicola tricuspis","Species",10
"ARACH","Unionicola ypsilophora","Unionicola ypsilophora","Species",10
"CRDEC","Upogebia deltaura","Upogebia deltaura","Species",10
"CRDEC","Upogebia stellata","Upogebia stellata","Species",10
"CRAMP","Urothoe brevicornis","Urothoe brevicornis","Species",10
"CRAMP","Urothoe elegans","Urothoe elegans","Species",10
"CRAMP","Urothoe marina","Urothoe marina","Species",10
"CRAMP","Urothoe poseidonis","Urothoe poseidonis","Species",10
"CRAMP","Urothoe pulchella","Urothoe pulchella","Species",10
"MOGAS","Valvata cristata","Valvata cristata","Species",10
"MOGAS","Valvata macrostoma","Valvata macrostoma","Species",10
"MOGAS","Valvata pulchella","Valvata macrostoma","Species",20
"MOGAS","Valvata piscinalis","Valvata piscinalis","Species",10
"IDREM","Vanoyia tenuicornis","Vanoyia tenuicornis","Species",10
"CRREM","Vaunthompsonia cristata","Vaunthompsonia cristata","Species",10
"APOLI","Vejdovskyella comata","Vejdovskyella comata","Species",10
"APOLI","Vejdovskyella intermedia","Vejdovskyella intermedia","Species",10
"INHET","Velia caprai","Velia caprai","Species",10
"INHET","Velia saulii","Velia saulii","Species",10
"MOGAS","Velutina velutina","Velutina velutina","Species","NA"
"MOBIV","Venerupis aurea","Venerupis aurea","Species",10
"MOBIV","Venerupis corrugata","Venerupis corrugata","Species",10
"MOBIV","Venerupis senegalensis","Venerupis corrugata","Species",20
"MOBIV","Venerupis decussata","Venerupis decussata","Species",10
"MOBIV","Venerupis philippinarum","Venerupis philippinarum","Species",10
"CRREM","Verruca stroemia","Verruca stroemia","Species","NA"
"BRHYP","Vesicularia spinosa","Vesicularia spinosa","Species",10
"ARACH","Vietsia scutata","Vietsia scutata","Species",10
"IDCHI","Virgatanytarsus arduennensis","Virgatanytarsus arduennensis","Species",10
"MAREM","Virgularia mirabilis","Virgularia mirabilis","Species","NA"
"MOGAS","Vitreolina antiflexa","Vitreolina antiflexa","Species",10
"MOGAS","Vitreolina philippi","Vitreolina philippi","Species",10
"MOGAS","Viviparus acerosus","Viviparus acerosus","Species",10
"MOGAS","Viviparus contectus","Viviparus contectus","Species",10
"MOGAS","Viviparus viviparus","Viviparus viviparus","Species",10
"CRAMP","Westwoodilla caecula","Westwoodilla caecula","Species",10
"ARACH","Wettina podagrica","Wettina podagrica","Species",10
"IDREM","Wiedemannia bistigma","Wiedemannia bistigma","Species",10
"INTRI","Wormaldia occipitalis","Wormaldia occipitalis","Species",10
"INTRI","Wormaldia subnigra","Wormaldia subnigra","Species",10
"CRDEC","Xantho pilipes","Xantho pilipes","Species","NA"
"IDREM","Xanthocanace ranula","Xanthocanace ranula","Species",10
"INREM","Xanthoperla apicalis","Xanthoperla apicalis","Species",10
"IDCHI","Xenochironomus xenolabis","Xenochironomus xenolabis","Species",10
"IDCHI","Xenopelopia falcigera","Xenopelopia falcigera","Species",10
"IDCHI","Xenopelopia nigricans","Xenopelopia nigricans","Species",10
"INTRI","Triaenodes reuteri","Ylodes reuteri","Species",20
"INTRI","Ylodes reuteri","Ylodes reuteri","Species",10
"INTRI","Triaenodes simulans","Ylodes simulans","Species",20
"INTRI","Ylodes simulans","Ylodes simulans","Species",10
"INCOL","Yola bicarinata","Yola bicarinata","Species",10
"MOBIV","Yoldiella philippiana","Yoldiella philippiana","Species",10
"IDCHI","Zalutschia humphriesiae","Zalutschia humphriesiae","Species",10
"IDCHI","Zalutschia mucronata gr.","Zalutschia humphriesiae","Species",20
"IDCHI","Zalutschia mucronata","Zalutschia mucronata","Species",10
"IDCHI","Zavrelia pentatoma","Zavrelia pentatoma","Species",10
"IDCHI","Zavreliella marmorata","Zavreliella marmorata","Species",10
"IDCHI","Zavrelimyia barbatipes","Zavrelimyia barbatipes","Species",10
"IDCHI","Zavrelimyia melanura","Zavrelimyia melanura","Species",10
"IDCHI","Zavrelimyia nubila","Zavrelimyia nubila","Species",10
"IDCHI","Zavrelimyia nubila agg.","Zavrelimyia nubila","Species",20
"ARACH","Ceratozetes furcatus","Zetomimus furcatus","Species",20
"ARACH","Zetomimus furcatus","Zetomimus furcatus","Species",10
"ARACH","Zschokkea oblonga","Zschokkea oblonga","Species",10
"IDCHI","Chaetocladius spec. Herkenbosch","Chaetocladius femineus","Species combi",20
"IDCHI","Chaetocladius dentiforceps agg.","Chaetocladius laminatus","Species combi",20
"IDCHI","Chaetocladius melaleucus agg.","Chaetocladius melaleucus","Species combi",20
"IDCHI","Chironomus aprilinus gr.","Chironomus aprilinus","Species combi",20
"IDCHI","Chironomus halophilus gr.","Chironomus aprilinus","Species combi",20
"IDCHI","Cladopelma lateralis gr.","Cladopelma goetghebueri gr.","Species combi",20
"IDCHI","Cryptocladopelma lateralis gr.","Cladopelma goetghebueri gr.","Species combi",20
"IDCHI","Cladopelma laccophila gr.","Cladopelma viridulum gr.","Species combi",20
"IDCHI","Cryptocladopelma laccophila gr.","Cladopelma viridulum gr.","Species combi",20
"IDCHI","Corynoneura coronata agg.","Corynoneura coronata","Species combi",20
"IDCHI","Corynoneura antennalis agg.","Corynoneura lobata agg.","Species combi",20
"IDCHI","Cricotopus intersectus gr.","Cricotopus intersectus agg.","Species combi",20
"IDCHI","Cricotopus triannulatus gr.","Cricotopus triannulatus agg.","Species combi",20
"IDCHI","Cryptochironomus obreptans agg.","Cryptochironomus obreptans/supplicans","Species combi",20
"IDCHI","Dicrotendipes lobiger gr.","Dicrotendipes lobiger","Species combi",20
"IDCHI","Dicrotendipes nervosus gr.","Dicrotendipes nervosus","Species combi",20
"IDCHI","Dicrotendipes notatus gr.","Dicrotendipes notatus","Species combi",20
"IDREM","Dixa maculata/nubilipennis/submaculata","Dixa maculata/nubilipennis/submaculata","Species combi",10
"IDCHI","Einfeldia insolita fl reducta gr.","Einfeldia carbonaria","Species combi",20
"IDCHI","Einfeldia carbonaria gr.","Einfeldia carbonaria/dissidens","Species combi",20
"IDCHI","Einfeldia insolita gr.","Einfeldia carbonaria/dissidens","Species combi",20
"IDCHI","Einfeldia dissidens agg.","Einfeldia dissidens","Species combi",20
"IDCHI","Einfeldia pagana gr.","Einfeldia pagana","Species combi",20
"IDCHI","Endochironomus signaticonnis gr.","Endochironomus tendens","Species combi",20
"IDCHI","Eukiefferiella clypeata agg.","Eukiefferiella clypeata","Species combi",20
"IDCHI","Glyptotendipes signatus gr.","Glyptotendipes signatus","Species combi",20
"INCOL","Helophorus aequalis gr.","Helophorus grandis gr.","Species combi",20
"INCOL","Helophorus aquaticus gr.","Helophorus grandis gr.","Species combi",20
"IDCHI","Metriocnemus scirpi agg.","Metriocnemus scirpi","Species combi",20
"IDCHI","Metriocnemus tristellus agg.","Metriocnemus tristellus","Species combi",20
"IDCHI","Micropsectra apposita agg.","Micropsectra apposita/notescens","Species combi",20
"IDCHI","Micropsectra notescens gr.","Micropsectra apposita/notescens","Species combi",20
"IDCHI","Micropsectra fusca gr.","Micropsectra roseiventris","Species combi",20
"IDCHI","Microtendipes rydalensis agg.","Microtendipes rydalensis","Species combi",20
"IDCHI","Nanocladius bicolor agg.","Nanocladius dichromus/distinctus","Species combi",20
"IDCHI","Nanocladius bicolor/distinctus","Nanocladius dichromus/distinctus","Species combi",20
"IDREM","Pilaria nemoralis gr.","Neolimnomyia (Brachylimnophila)","Species combi",20
"IDREM","Pilaria filata gr.","Neolimnomyia (Neolimnomyia)","Species combi",20
"IDREM","Aedes annulipes/cantans","Ochlerotatus annulipes/cantans","Species combi",20
"IDCHI","Pseudosmittia trilobata gr.","Orthocladiinae","Species combi",20
"IDCHI","Pseudosmittia virgo gr.","Orthocladiinae","Species combi",20
"IDCHI","Orthocladius thienemanni agg.","Orthocladius (Euorthocladius)","Species combi",20
"IDCHI","Parachironomus longiforceps gr.","Parachironomus frequens","Species combi",20
"IDCHI","Parachironomus vitiosus gr.","Parachironomus vitiosus [1]","Species combi",20
"IDCHI","Paracladopelma camptolabis agg.","Paracladopelma nigritulum","Species combi",20
"IDCHI","Paracladopelma nigritula agg.","Paracladopelma nigritulum","Species combi",20
"IDCHI","Paratanytarsus confusus agg.","Paratanytarsus dissimilis agg.","Species combi",20
"IDCHI","Paratendipes albimanus gr.","Paratendipes albimanus","Species combi",20
"IDCHI","Paratendipes nudisquama gr.","Paratendipes nudisquama","Species combi",20
"ARACH","Piona coccinea gr.","Piona coccinea","Species combi",20
"IDCHI","Polypedilum nubeculosum gr.","Polypedilum","Species combi",20
"IDCHI","Polypedilum nubeculosum agg.","Polypedilum nubeculosum","Species combi",20
"IDCHI","Polypedilum pedestre agg.","Polypedilum pedestre","Species combi",20
"IDCHI","Polypedilum sordens gr.","Polypedilum sordens","Species combi",20
"IDCHI","Psectrocladius gr barbimanus","Psectrocladius barbimanus","Species combi",20
"IDCHI","Psectrocladius obvius agg.","Psectrocladius obvius","Species combi",20
"IDCHI","Psectrocladius psilopterus agg.","Psectrocladius psilopterus gr.","Species combi",20
"IDCHI","Psectrocladius limbatellus gr.","Psectrocladius sordidellus/limbatellus gr.","Species combi",20
"IDCHI","Psectrocladius sordidellus gr.","Psectrocladius sordidellus/limbatellus gr.","Species combi",20
"IDCHI","Pseudorthocladius filiformis agg.","Pseudorthocladius curtistylus agg.","Species combi",20
"MOGAS","Lymnaea peregra ovata","Radix balthica gr.","Species combi",20
"MOGAS","Radix peregra gr.","Radix balthica gr.","Species combi",20
"MOGAS","Radix peregra/ovata","Radix balthica gr.","Species combi",20
"APTUR","Dugesia lugubris/polychroa","Schmidtea","Species combi",20
"INHET","Sigara distincta/falleni","Sigara falleni gr.","Species combi",20
"IDCHI","Smittia terrestris agg.","Smittia terrestris gr.","Species combi",20
"MOGAS","Stagnicola palustris complex","Stagnicola","Species combi",20
"IDCHI","Tanytarsus brundini gr.","Tanytarsus brundini/curticornis","Species combi",20
"IDCHI","Thienemanniella flaviforceps agg.","Thienemanniella majuscula","Species combi",20
"IDCHI","Eukiefferiella calvescens agg.","Tvetenia calvescens agg.","Species combi",20
"IDCHI","Eukiefferiella discoloripes agg.","Tvetenia discoloripes agg.","Species combi",20
"APPOL","Polychaeta incertae sedis","Polychaeta incertae sedis","Subclassis",10
"APPOL","Ampharetinae","Ampharetinae","Subfamilia",10
"APPOL","Autolytinae","Autolytinae","Subfamilia",10
"IDCHI","Chironominae","Chironominae","Subfamilia",10
"INCOL","Colymbetinae","Colymbetinae","Subfamilia",10
"INCOL","Copelatinae","Copelatinae","Subfamilia",10
"INHET","Corixinae","Corixinae","Subfamilia",10
"CRAMP","Corophiinae","Corophiinae","Subfamilia",10
